cycle_summary
cycle,duration_s,etr_count,tim2_n_total,n_saved_reported,n_parsed,buf_overwritten
12,2,118,1638
12,3,130,1805
12,4,111,1541
12,5,94,1305
12,6,99,1375
12,7,122,1694
12,8,91,1263
12,9,76,1055
12,10,104,1444
12,11,89,1236
12,12,108,1500
12,13,103,1430
12,14,115,1597
12,15,127,1763
12,16,118,1638
12,17,93,1291
12,18,87,1208
12,19,94,1305
12,20,123,1708
12,21,108,1500
12,22,94,1305
12,23,121,1680
12,24,121,1680
12,25,137,1902
12,26,132,1833
12,27,126,1750
12,28,131,1819
12,29,97,1347
12,30,77,1069
12,31,87,1208
12,32,114,1583
12,33,89,1236
12,34,126,1750
12,35,104,1444
12,36,134,1861
12,37,109,1513
12,38,77,1069
12,39,135,1875
12,40,89,1236
12,41,138,1916
12,42,47,652
12,43,94,1305
12,44,111,1541
12,45,117,1625
12,46,105,1458
12,47,136,1888
12,48,105,1458
12,49,94,1305
12,50,80,1111
12,51,114,1583
12,52,97,1347
12,53,107,1486
12,54,97,1347
13,0,137,1902
13,1,138,1916
13,2,124,1722
13,3,122,1694
13,4,114,1583
13,5,93,1291
13,6,143,1986
13,7,94,1305
13,8,111,1541
13,9,112,1555
13,10,121,1680
13,11,130,1805
13,12,107,1486
13,13,114,1583
13,14,95,1319
13,15,82,1138
13,16,119,1652
13,17,83,1152
13,18,109,1513
13,19,98,1361
13,20,84,1166
13,21,94,1305
13,22,123,1708
13,23,99,1375
13,24,118,1638
13,25,132,1833
13,26,106,1472
13,27,128,1777
13,28,102,1416
13,29,125,1736
13,30,119,1652
13,31,92,1277
13,32,134,1861
13,33,101,1402
13,34,104,1444
13,35,144,2000
13,36,106,1472
13,37,89,1236
13,38,97,1347
13,39,129,1791
13,40,127,1763
13,41,87,1208
13,42,103,1430
13,43,92,1277
13,44,91,1263
13,45,87,1208
13,46,128,1777
13,47,110,1527
13,48,100,1388
13,49,128,1777
13,50,117,1625
14,0,130,1805
14,1,103,1430
14,2,132,1833
14,3,117,1625
14,4,82,1138
14,5,108,1500
14,6,114,1583
14,7,117,1625
14,8,132,1833
14,9,95,1319
14,10,97,1347
14,11,105,1458
14,12,107,1486
14,13,90,1250
14,14,110,1527
14,15,128,1777
14,16,121,1680
14,17,103,1430
14,18,105,1458
14,19,141,1958
14,20,106,1472
14,21,123,1708
14,22,105,1458
14,23,90,1250
14,24,92,1277
14,25,124,1722
14,26,108,1500
14,27,121,1680
14,28,194,2694
14,29,110,1527
14,30,143,1986
14,31,106,1472
14,32,119,1652
14,33,90,1250
14,34,114,1583
14,35,102,1416
14,36,119,1652
14,37,151,2097
14,38,98,1361
14,39,106,1472
14,40,147,2041
14,41,116,1611
14,42,93,1291
14,43,101,1402
14,44,104,1444
14,45,109,1513
14,46,135,1875
14,47,115,1597
14,48,121,1680
14,49,112,1555
14,50,128,1777
14,51,116,1611
14,52,86,1194
14,53,100,1388
14,54,104,1444
14,55,92,1277
14,56,85,1180
14,57,129,1791
14,58,106,1472
14,59,114,1583
15,0,111,1541
15,1,100,1388
15,2,109,1513
15,3,90,1250
15,4,109,1513
15,5,119,1652
15,6,83,1152
15,7,132,1833
15,8,108,1500
15,9,136,1888
15,10,99,1375
15,11,148,2055
15,12,98,1361
15,13,125,1736
15,14,105,1458
15,15,100,1388
15,16,127,1763
15,17,109,1513
15,18,85,1180
15,19,111,1541
15,20,84,1166
15,21,99,1375
15,22,96,1333
15,23,92,1277
15,24,104,1444
15,25,132,1833
15,26,119,1652
15,27,123,1708
15,28,115,1597
15,29,103,1430
15,30,130,1805
15,31,104,1444
15,32,110,1527
15,33,107,1486
15,34,106,1472
15,35,88,1222
15,36,77,1069
15,37,112,1555
15,38,118,1638
15,39,91,1263
15,40,105,1458
15,41,104,1444
15,42,151,2097
15,43,130,1805
15,44,71,986
15,45,75,1041
15,46,107,1486
15,47,134,1861
16,0,81,1125
16,1,88,1222
16,2,131,1819
16,3,116,1611
16,4,110,1527
16,5,101,1402
16,6,97,1347
16,7,117,1625
16,8,87,1208
16,9,110,1527
16,10,111,1541
16,11,98,1361
16,12,90,1250
16,13,107,1486
16,14,107,1486
16,15,109,1513
16,16,104,1444
16,17,96,1333
16,18,108,1500
16,19,123,1708
16,20,98,1361
16,21,79,1097
16,22,95,1319
16,23,53,736
16,24,128,1777
16,25,118,1638
16,26,80,1111
16,27,132,1833
16,28,130,1805
16,29,97,1347
16,30,103,1430
16,31,136,1888
16,32,95,1319
16,33,131,1819
16,34,130,1805
16,35,130,1805
16,36,125,1736
16,37,97,1347
16,38,104,1444
16,39,103,1430
16,40,101,1402
16,41,123,1708
16,42,114,1583
16,43,101,1402
16,44,105,1458
16,45,101,1402
16,46,146,2027
16,47,94,1305
16,48,83,1152
16,49,125,1736
16,50,78,1083
16,51,110,1527
16,52,109,1513
16,53,95,1319
16,54,122,1694
16,55,106,1472
17,0,111,1541
17,1,91,1263
17,2,98,1361
17,3,91,1263
17,4,112,1555
17,5,128,1777
17,6,92,1277
17,7,74,1027
17,8,101,1402
17,9,95,1319
17,10,98,1361
17,11,111,1541
17,12,157,2180
17,13,131,1819
17,14,120,1666
17,15,142,1972
17,16,110,1527
17,17,84,1166
17,18,94,1305
17,19,139,1930
17,20,115,1597
17,21,105,1458
17,22,95,1319
17,23,107,1486
17,24,114,1583
17,25,92,1277
17,26,86,1194
17,27,136,1888
17,28,110,1527
17,29,121,1680
17,30,139,1930
17,31,122,1694
17,32,111,1541
17,33,125,1736
17,34,120,1666
17,35,114,1583
17,36,121,1680
17,37,101,1402
17,38,110,1527
17,39,119,1652
17,40,73,1013
17,41,89,1236
17,42,89,1236
17,43,106,1472
17,44,99,1375
17,45,106,1472
17,46,96,1333
17,47,107,1486
17,48,109,1513
17,49,110,1527
17,50,110,1527
17,51,126,1750
17,52,88,1222
17,53,92,1277
17,54,137,1902
17,55,90,1250
17,56,103,1430
17,57,129,1791
17,58,106,1472
17,59,118,1638
17,60,103,1430
17,61,140,1944
17,62,144,2000
17,63,98,1361
18,0,122,1694
18,1,98,1361
18,2,92,1277
18,3,98,1361
18,4,95,1319
18,5,124,1722
18,6,116,1611
18,7,133,1847
18,8,130,1805
18,9,78,1083
18,10,96,1333
18,11,100,1388
18,12,107,1486
18,13,103,1430
18,14,101,1402
18,15,110,1527
18,16,101,1402
18,17,90,1250
18,18,111,1541
18,19,121,1680
18,20,147,2041
18,21,111,1541
18,22,94,1305
18,23,97,1347
18,24,136,1888
18,25,115,1597
18,26,128,1777
18,27,99,1375
18,28,149,2069
18,29,70,972
18,30,110,1527
18,31,114,1583
18,32,139,1930
18,33,108,1500
18,34,86,1194
18,35,117,1625
18,36,86,1194
18,37,107,1486
18,38,103,1430
18,39,128,1777
18,40,133,1847
18,41,131,1819
18,42,87,1208
18,43,182,2527
18,44,102,1416
18,45,77,1069
18,46,75,1041
18,47,115,1597
18,48,122,1694
18,49,120,1666
18,50,98,1361
18,51,121,1680
18,52,101,1402
18,53,97,1347
18,54,93,1291
18,55,105,1458
18,56,121,1680
18,57,130,1805
18,58,92,1277
18,59,100,1388
18,60,100,1388
18,61,88,1222
18,62,96,1333
18,63,118,1638
18,64,88,1222
19,0,119,1652
19,1,121,1680
19,2,129,1791
19,3,96,1333
19,4,121,1680
19,5,96,1333
19,6,132,1833
19,7,112,1555
19,8,105,1458
19,9,106,1472
19,10,131,1819
19,11,118,1638
19,12,110,1527
19,13,132,1833
19,14,98,1361
19,15,80,1111
19,16,125,1736
19,17,103,1430
19,18,85,1180
19,19,144,2000
19,20,112,1555
19,21,101,1402
19,22,132,1833
19,23,93,1291
19,24,103,1430
19,25,91,1263
19,26,106,1472
19,27,130,1805
19,28,104,1444
19,29,94,1305
19,30,124,1722
19,31,94,1305
19,32,109,1513
19,33,111,1541
19,34,101,1402
19,35,103,1430
19,36,121,1680
19,37,122,1694
19,38,100,1388
19,39,113,1569
19,40,114,1583
19,41,114,1583
19,42,112,1555
19,43,95,1319
19,44,142,1972
19,45,89,1236
19,46,117,1625
19,47,99,1375
19,48,104,1444
19,49,96,1333
19,50,101,1402
19,51,108,1500
19,52,121,1680
19,53,90,1250
19,54,97,1347
19,55,108,1500
19,56,123,1708
20,0,101,1402
20,1,98,1361
20,2,79,1097
20,3,100,1388
20,4,93,1291
20,5,89,1236
20,6,114,1583
20,7,120,1666
20,8,107,1486
20,9,101,1402
20,10,111,1541
20,11,141,1958
20,12,113,1569
20,13,142,1972
20,14,99,1375
20,15,94,1305
20,16,111,1541
20,17,137,1902
20,18,106,1472
20,19,133,1847
20,20,109,1513
20,21,123,1708
20,22,100,1388
20,23,115,1597
20,24,123,1708
20,25,134,1861
20,26,120,1666
20,27,115,1597
20,28,79,1097
20,29,82,1138
20,30,111,1541
20,31,106,1472
20,32,123,1708
20,33,107,1486
20,34,87,1208
20,35,105,1458
20,36,113,1569
20,37,119,1652
20,38,107,1486
20,39,122,1694
20,40,117,1625
20,41,117,1625
20,42,131,1819
20,43,122,1694
20,44,111,1541
20,45,96,1333
20,46,119,1652
20,47,116,1611
20,48,99,1375
20,49,111,1541
20,50,104,1444
20,51,109,1513
20,52,133,1847
20,53,105,1458
20,54,119,1652
21,0,114,1583
21,1,106,1472
21,2,85,1180
21,3,124,1722
21,4,122,1694
21,5,114,1583
21,6,110,1527
21,7,93,1291
21,8,91,1263
21,9,98,1361
21,10,106,1472
21,11,12,166
21,12,110,1527
21,13,96,1333
21,14,132,1833
21,15,122,1694
21,16,120,1666
21,17,106,1472
21,18,110,1527
21,19,92,1277
21,20,105,1458
21,21,112,1555
21,22,82,1138
21,23,124,1722
21,24,123,1708
21,25,97,1347
21,26,117,1625
21,27,105,1458
21,28,109,1513
21,29,145,2013
21,30,103,1430
21,31,119,1652
21,32,115,1597
21,33,104,1444
21,34,105,1458
21,35,111,1541
21,36,134,1861
21,37,127,1763
21,38,135,1875
21,39,92,1277
21,40,110,1527
21,41,91,1263
21,42,117,1625
21,43,115,1597
21,44,119,1652
21,45,111,1541
21,46,117,1625
21,47,113,1569
21,48,113,1569
21,49,100,1388
21,50,89,1236
21,51,134,1861
21,52,106,1472
21,53,101,1402
21,54,119,1652
21,55,131,1819
21,56,122,1694
22,0,84,1166
22,1,95,1319
22,2,81,1125
22,3,136,1888
22,4,152,2111
22,5,92,1277
22,6,109,1513
22,7,123,1708
22,8,118,1638
22,9,93,1291
22,10,119,1652
22,11,122,1694
22,12,80,1111
22,13,111,1541
22,14,113,1569
22,15,90,1250
22,16,102,1416
22,17,115,1597
22,18,102,1416
22,19,106,1472
22,20,127,1763
22,21,132,1833
22,22,126,1750
22,23,131,1819
22,24,140,1944
22,25,104,1444
22,26,86,1194
22,27,108,1500
22,28,117,1625
22,29,110,1527
22,30,114,1583
22,31,111,1541
22,32,105,1458
22,33,130,1805
22,34,106,1472
22,35,125,1736
22,36,97,1347
22,37,94,1305
22,38,112,1555
22,39,107,1486
22,40,108,1500
22,41,121,1680
22,42,105,1458
22,43,103,1430
22,44,131,1819
22,45,105,1458
22,46,118,1638
22,47,121,1680
22,48,124,1722
22,49,104,1444
22,50,126,1750
22,51,105,1458
22,52,130,1805
22,53,129,1791
22,54,101,1402
22,55,124,1722
22,56,105,1458
22,57,102,1416
22,58,102,1416
22,59,99,1375
22,60,106,1472
22,61,79,1097
22,62,128,1777
22,63,107,1486
22,64,157,2180
23,0,93,1291
23,1,102,1416
23,2,101,1402
23,3,105,1458
23,4,108,1500
23,5,120,1666
23,6,112,1555
23,7,142,1972
23,8,117,1625
23,9,131,1819
23,10,133,1847
23,11,107,1486
23,12,90,1250
23,13,118,1638
23,14,109,1513
23,15,112,1555
23,16,125,1736
23,17,92,1277
23,18,118,1638
23,19,116,1611
23,20,59,819
23,21,82,1138
23,22,131,1819
23,23,105,1458
23,24,102,1416
23,25,118,1638
23,26,106,1472
23,27,99,1375
23,28,123,1708
23,29,118,1638
23,30,94,1305
23,31,139,1930
23,32,105,1458
23,33,108,1500
23,34,106,1472
23,35,187,2597
23,36,135,1875
23,37,97,1347
23,38,107,1486
23,39,109,1513
23,40,126,1750
23,41,108,1500
23,42,123,1708
23,43,130,1805
23,44,93,1291
23,45,81,1125
23,46,122,1694
23,47,109,1513
23,48,124,1722
23,49,109,1513
24,0,96,1333
24,1,104,1444
24,2,124,1722
24,3,112,1555
24,4,106,1472
24,5,117,1625
24,6,105,1458
24,7,130,1805
24,8,106,1472
24,9,92,1277
24,10,138,1916
24,11,134,1861
24,12,119,1652
24,13,117,1625
24,14,124,1722
24,15,109,1513
24,16,132,1833
24,17,107,1486
24,18,81,1125
24,19,122,1694
24,20,146,2027
24,21,96,1333
24,22,102,1416
24,23,81,1125
24,24,77,1069
24,25,121,1680
24,26,122,1694
24,27,84,1166
24,28,131,1819
24,29,73,1013
24,30,114,1583
24,31,101,1402
24,32,124,1722
24,33,58,805
24,34,138,1916
24,35,135,1875
24,36,114,1583
24,37,97,1347
24,38,116,1611
24,39,85,1180
24,40,118,1638
24,41,92,1277
24,42,127,1763
24,43,114,1583
24,44,106,1472
24,45,125,1736
24,46,95,1319
24,47,119,1652
24,48,102,1416
24,49,93,1291
25,0,119,1652
25,1,131,1819
25,2,111,1541
25,3,103,1430
25,4,130,1805
25,5,130,1805
25,6,115,1597
25,7,83,1152
25,8,97,1347
25,9,131,1819
25,10,119,1652
25,11,105,1458
25,12,99,1375
25,13,117,1625
25,14,134,1861
25,15,122,1694
25,16,111,1541
25,17,138,1916
25,18,100,1388
25,19,92,1277
25,20,121,1680
25,21,114,1583
25,22,128,1777
25,23,117,1625
25,24,137,1902
25,25,116,1611
25,26,123,1708
25,27,92,1277
25,28,128,1777
25,29,63,875
25,30,110,1527
25,31,123,1708
25,32,110,1527
25,33,102,1416
25,34,139,1930
25,35,130,1805
25,36,110,1527
25,37,154,2138
25,38,105,1458
25,39,132,1833
25,40,113,1569
25,41,110,1527
25,42,82,1138
25,43,93,1291
25,44,82,1138
25,45,118,1638
25,46,102,1416
25,47,102,1416
25,48,108,1500
25,49,152,2111
25,50,93,1291
25,51,109,1513
26,0,111,1541
26,1,94,1305
26,2,93,1291
26,3,118,1638
26,4,114,1583
26,5,92,1277
26,6,102,1416
26,7,115,1597
26,8,120,1666
26,9,128,1777
26,10,95,1319
26,11,125,1736
26,12,111,1541
26,13,120,1666
26,14,101,1402
26,15,100,1388
26,16,90,1250
26,17,69,958
26,18,94,1305
26,19,129,1791
26,20,128,1777
26,21,112,1555
26,22,126,1750
26,23,115,1597
26,24,108,1500
26,25,104,1444
26,26,117,1625
26,27,112,1555
26,28,117,1625
26,29,81,1125
26,30,130,1805
26,31,98,1361
26,32,96,1333
26,33,125,1736
26,34,79,1097
26,35,86,1194
26,36,144,2000
26,37,113,1569
26,38,123,1708
26,39,128,1777
26,40,94,1305
26,41,111,1541
26,42,124,1722
26,43,114,1583
26,44,89,1236
26,45,90,1250
26,46,112,1555
26,47,68,944
26,48,127,1763
26,49,79,1097
26,50,11,152
26,51,114,1583
27,0,108,1500
27,1,105,1458
27,2,110,1527
27,3,107,1486
27,4,93,1291
27,5,95,1319
27,6,108,1500
27,7,109,1513
27,8,96,1333
27,9,143,1986
27,10,109,1513
27,11,127,1763
27,12,109,1513
27,13,106,1472
27,14,110,1527
27,15,101,1402
27,16,125,1736
27,17,121,1680
27,18,103,1430
27,19,91,1263
27,20,120,1666
27,21,138,1916
27,22,100,1388
27,23,121,1680
27,24,102,1416
27,25,98,1361
27,26,91,1263
27,27,130,1805
27,28,94,1305
27,29,114,1583
27,30,122,1694
27,31,129,1791
27,32,82,1138
27,33,118,1638
27,34,133,1847
27,35,88,1222
27,36,91,1263
27,37,127,1763
27,38,90,1250
27,39,99,1375
27,40,113,1569
27,41,97,1347
27,42,153,2125
27,43,130,1805
27,44,102,1416
27,45,122,1694
27,46,99,1375
27,47,119,1652
27,48,100,1388
27,49,129,1791
27,50,130,1805
27,51,109,1513
27,52,127,1763
27,53,116,1611
27,54,118,1638
27,55,174,2416
27,56,123,1708
27,57,120,1666
27,58,131,1819
27,59,111,1541
27,60,123,1708
27,61,122,1694
27,62,142,1972
27,63,62,861
27,64,111,1541
27,65,115,1597
28,0,98,1361
28,1,141,1958
28,2,93,1291
28,3,108,1500
28,4,122,1694
28,5,114,1583
28,6,103,1430
28,7,109,1513
28,8,96,1333
28,9,74,1027
28,10,92,1277
28,11,97,1347
28,12,101,1402
28,13,86,1194
28,14,116,1611
28,15,147,2041
28,16,99,1375
28,17,107,1486
28,18,113,1569
28,19,95,1319
28,20,122,1694
28,21,90,1250
28,22,115,1597
28,23,106,1472
28,24,82,1138
28,25,99,1375
28,26,121,1680
28,27,116,1611
28,28,100,1388
28,29,132,1833
28,30,116,1611
28,31,96,1333
28,32,122,1694
28,33,133,1847
28,34,106,1472
28,35,131,1819
28,36,127,1763
28,37,99,1375
28,38,130,1805
28,39,131,1819
28,40,154,2138
28,41,129,1791
28,42,88,1222
28,43,75,1041
28,44,105,1458
28,45,99,1375
28,46,127,1763
28,47,129,1791
28,48,157,2180
28,49,141,1958
28,50,122,1694
28,51,107,1486
28,52,137,1902
28,53,95,1319
28,54,110,1527
28,55,127,1763
28,56,84,1166
28,57,93,1291
28,58,94,1305
28,59,118,1638
28,60,117,1625
28,61,117,1625
28,62,98,1361
28,63,98,1361
28,64,78,1083
28,65,119,1652
28,66,120,1666
28,67,80,1111
28,68,126,1750
28,69,87,1208
28,70,132,1833
29,0,92,1277
29,1,109,1513
29,2,97,1347
29,3,135,1875
29,4,96,1333
29,5,82,1138
29,6,153,2125
29,7,126,1750
29,8,91,1263
29,9,92,1277
29,10,104,1444
29,11,122,1694
29,12,186,2583
29,13,107,1486
29,14,115,1597
29,15,126,1750
29,16,109,1513
29,17,121,1680
29,18,86,1194
29,19,119,1652
29,20,127,1763
29,21,96,1333
29,22,97,1347
29,23,123,1708
29,24,123,1708
29,25,94,1305
29,26,90,1250
29,27,103,1430
29,28,140,1944
29,29,119,1652
29,30,122,1694
29,31,121,1680
29,32,118,1638
29,33,86,1194
29,34,134,1861
29,35,136,1888
29,36,87,1208
29,37,108,1500
29,38,123,1708
29,39,82,1138
29,40,112,1555
29,41,133,1847
29,42,104,1444
29,43,130,1805
29,44,123,1708
29,45,107,1486
29,46,107,1486
29,47,43,597
29,48,98,1361
29,49,98,1361
29,50,142,1972
29,51,118,1638
29,52,85,1180
29,53,107,1486
29,54,101,1402
29,55,87,1208
29,56,108,1500
29,57,99,1375
29,58,137,1902
29,59,128,1777
29,60,116,1611
29,61,125,1736
29,62,119,1652
29,63,103,1430
29,64,108,1500
29,65,134,1861
29,66,107,1486
29,67,110,1527
29,68,108,1500
29,69,105,1458
29,70,104,1444
29,71,114,1583
30,0,104,1444
30,1,126,1750
30,2,115,1597
30,3,107,1486
30,4,91,1263
30,5,76,1055
30,6,117,1625
30,7,121,1680
30,8,116,1611
30,9,101,1402
30,10,125,1736
30,11,129,1791
30,12,67,930
30,13,110,1527
30,14,136,1888
30,15,112,1555
30,16,95,1319
30,17,126,1750
30,18,125,1736
30,19,103,1430
30,20,115,1597
30,21,113,1569
30,22,130,1805
30,23,116,1611
30,24,135,1875
30,25,132,1833
30,26,101,1402
30,27,126,1750
30,28,102,1416
30,29,87,1208
30,30,107,1486
30,31,71,986
30,32,101,1402
30,33,116,1611
30,34,122,1694
30,35,90,1250
30,36,134,1861
30,37,93,1291
30,38,111,1541
30,39,126,1750
30,40,107,1486
30,41,97,1347
31,0,103,1430
31,1,149,2069
31,2,120,1666
31,3,109,1513
31,4,99,1375
31,5,102,1416
31,6,122,1694
31,7,117,1625
31,8,133,1847
31,9,117,1625
31,10,100,1388
31,11,106,1472
31,12,109,1513
31,13,74,1027
31,14,132,1833
31,15,116,1611
31,16,106,1472
31,17,120,1666
31,18,122,1694
31,19,109,1513
31,20,85,1180
31,21,110,1527
31,22,89,1236
31,23,89,1236
31,24,103,1430
31,25,138,1916
31,26,129,1791
31,27,106,1472
31,28,109,1513
31,29,128,1777
31,30,137,1902
31,31,121,1680
31,32,117,1625
31,33,104,1444
31,34,105,1458
31,35,151,2097
31,36,103,1430
31,37,72,1000
31,38,147,2041
31,39,106,1472
31,40,102,1416
31,41,113,1569
31,42,86,1194
31,43,120,1666
31,44,97,1347
31,45,108,1500
31,46,106,1472
31,47,112,1555
31,48,108,1500
31,49,126,1750
31,50,111,1541
31,51,102,1416
31,52,113,1569
31,53,96,1333
31,54,100,1388
31,55,143,1986
32,0,113,1569
32,1,99,1375
32,2,134,1861
32,3,130,1805
32,4,115,1597
32,5,143,1986
32,6,123,1708
32,7,100,1388
32,8,117,1625
32,9,110,1527
32,10,111,1541
32,11,103,1430
32,12,81,1125
32,13,115,1597
32,14,104,1444
32,15,109,1513
32,16,109,1513
32,17,106,1472
32,18,140,1944
32,19,130,1805
32,20,123,1708
32,21,129,1791
32,22,77,1069
32,23,130,1805
32,24,109,1513
32,25,81,1125
32,26,124,1722
32,27,152,2111
32,28,117,1625
32,29,146,2027
32,30,54,750
32,31,82,1138
32,32,113,1569
32,33,106,1472
32,34,104,1444
32,35,90,1250
32,36,107,1486
32,37,106,1472
32,38,109,1513
32,39,130,1805
32,40,89,1236
32,41,80,1111
32,42,106,1472
32,43,97,1347
32,44,106,1472
32,45,112,1555
32,46,83,1152
32,47,110,1527
32,48,128,1777
32,49,113,1569
32,50,132,1833
32,51,105,1458
32,52,120,1666
32,53,96,1333
32,54,119,1652
32,55,77,1069
32,56,98,1361
32,57,89,1236
32,58,111,1541
32,59,119,1652
32,60,126,1750
33,0,121,1680
33,1,123,1708
33,2,114,1583
33,3,105,1458
33,4,108,1500
33,5,93,1291
33,6,143,1986
33,7,113,1569
33,8,71,986
33,9,130,1805
33,10,116,1611
33,11,129,1791
33,12,105,1458
33,13,118,1638
33,14,103,1430
33,15,122,1694
33,16,128,1777
33,17,111,1541
33,18,94,1305
33,19,97,1347
33,20,117,1625
33,21,85,1180
33,22,126,1750
33,23,108,1500
33,24,101,1402
33,25,103,1430
33,26,96,1333
33,27,97,1347
33,28,75,1041
33,29,115,1597
33,30,148,2055
33,31,113,1569
33,32,119,1652
33,33,130,1805
33,34,104,1444
33,35,90,1250
33,36,76,1055
33,37,107,1486
33,38,105,1458
33,39,134,1861
33,40,128,1777
33,41,126,1750
33,42,109,1513
33,43,115,1597
33,44,112,1555
33,45,141,1958
33,46,111,1541
33,47,123,1708
33,48,105,1458
33,49,117,1625
33,50,79,1097
33,51,107,1486
33,52,107,1486
33,53,110,1527
33,54,95,1319
34,0,126,1750
34,1,123,1708
34,2,107,1486
34,3,124,1722
34,4,111,1541
34,5,134,1861
34,6,103,1430
34,7,106,1472
34,8,97,1347
34,9,109,1513
34,10,88,1222
34,11,115,1597
34,12,107,1486
34,13,109,1513
34,14,102,1416
34,15,86,1194
34,16,106,1472
34,17,114,1583
34,18,122,1694
34,19,88,1222
34,20,127,1763
34,21,85,1180
34,22,113,1569
34,23,118,1638
34,24,123,1708
34,25,125,1736
34,26,105,1458
34,27,89,1236
34,28,121,1680
34,29,105,1458
34,30,120,1666
34,31,118,1638
34,32,103,1430
34,33,114,1583
34,34,104,1444
34,35,108,1500
34,36,105,1458
34,37,82,1138
34,38,116,1611
34,39,109,1513
34,40,101,1402
34,41,84,1166
34,42,95,1319
34,43,94,1305
34,44,108,1500
34,45,95,1319
34,46,96,1333
34,47,124,1722
34,48,94,1305
34,49,89,1236
34,50,115,1597
34,51,112,1555
34,52,131,1819
34,53,120,1666
34,54,110,1527
34,55,122,1694
34,56,99,1375
34,57,112,1555
34,58,142,1972
34,59,107,1486
34,60,103,1430
34,61,112,1555
34,62,105,1458
35,0,141,1958
35,1,92,1277
35,2,108,1500
35,3,160,2222
35,4,123,1708
35,5,108,1500
35,6,107,1486
35,7,109,1513
35,8,107,1486
35,9,85,1180
35,10,103,1430
35,11,95,1319
35,12,87,1208
35,13,102,1416
35,14,107,1486
35,15,101,1402
35,16,120,1666
35,17,132,1833
35,18,109,1513
35,19,107,1486
35,20,136,1888
35,21,108,1500
35,22,110,1527
35,23,100,1388
35,24,117,1625
35,25,100,1388
35,26,98,1361
35,27,126,1750
35,28,147,2041
35,29,115,1597
35,30,99,1375
35,31,100,1388
35,32,125,1736
35,33,115,1597
35,34,104,1444
35,35,134,1861
35,36,94,1305
35,37,127,1763
35,38,110,1527
35,39,99,1375
35,40,123,1708
35,41,126,1750
35,42,120,1666
35,43,101,1402
35,44,97,1347
35,45,145,2013
35,46,108,1500
35,47,109,1513
35,48,93,1291
35,49,110,1527
35,50,124,1722
35,51,108,1500
35,52,118,1638
35,53,170,2361
35,54,137,1902
35,55,111,1541
35,56,158,2194
35,57,132,1833
35,58,114,1583
35,59,107,1486
36,0,115,1597
36,1,164,2277
36,2,101,1402
36,3,86,1194
36,4,88,1222
36,5,139,1930
36,6,101,1402
36,7,112,1555
36,8,146,2027
36,9,102,1416
36,10,100,1388
36,11,80,1111
36,12,153,2125
36,13,99,1375
36,14,126,1750
36,15,115,1597
36,16,125,1736
36,17,87,1208
36,18,100,1388
36,19,109,1513
36,20,105,1458
36,21,99,1375
36,22,113,1569
36,23,112,1555
36,24,133,1847
36,25,118,1638
36,26,135,1875
36,27,120,1666
36,28,121,1680
36,29,100,1388
36,30,69,958
36,31,110,1527
36,32,109,1513
36,33,108,1500
36,34,121,1680
36,35,88,1222
36,36,92,1277
36,37,126,1750
36,38,107,1486
36,39,112,1555
36,40,129,1791
36,41,111,1541
36,42,110,1527
36,43,95,1319
36,44,104,1444
36,45,108,1500
36,46,122,1694
36,47,90,1250
36,48,96,1333
36,49,96,1333
36,50,147,2041
36,51,117,1625
36,52,91,1263
36,53,114,1583
36,54,104,1444
37,0,122,1694
37,1,95,1319
37,2,128,1777
37,3,121,1680
37,4,128,1777
37,5,76,1055
37,6,103,1430
37,7,108,1500
37,8,135,1875
37,9,130,1805
37,10,128,1777
37,11,128,1777
37,12,112,1555
37,13,101,1402
37,14,98,1361
37,15,132,1833
37,16,138,1916
37,17,92,1277
37,18,114,1583
37,19,101,1402
37,20,118,1638
37,21,93,1291
37,22,133,1847
37,23,101,1402
37,24,100,1388
37,25,106,1472
37,26,136,1888
37,27,77,1069
37,28,110,1527
37,29,91,1263
37,30,103,1430
37,31,104,1444
37,32,122,1694
37,33,105,1458
37,34,97,1347
37,35,97,1347
37,36,125,1736
37,37,110,1527
37,38,125,1736
37,39,93,1291
37,40,135,1875
37,41,90,1250
37,42,102,1416
37,43,109,1513
37,44,87,1208
37,45,145,2013
37,46,141,1958
37,47,99,1375
37,48,112,1555
37,49,138,1916
37,50,103,1430
37,51,113,1569
37,52,137,1902
37,53,98,1361
37,54,94,1305
38,0,100,1388
38,1,134,1861
38,2,95,1319
38,3,118,1638
38,4,112,1555
38,5,96,1333
38,6,115,1597
38,7,97,1347
38,8,165,2291
38,9,113,1569
38,10,105,1458
38,11,97,1347
38,12,117,1625
38,13,122,1694
38,14,90,1250
38,15,109,1513
38,16,106,1472
38,17,88,1222
38,18,113,1569
38,19,108,1500
38,20,106,1472
38,21,138,1916
38,22,121,1680
38,23,120,1666
38,24,103,1430
38,25,122,1694
38,26,120,1666
38,27,152,2111
38,28,126,1750
38,29,103,1430
38,30,111,1541
38,31,120,1666
38,32,95,1319
38,33,102,1416
38,34,114,1583
38,35,172,2388
38,36,123,1708
38,37,89,1236
38,38,56,777
38,39,100,1388
38,40,141,1958
38,41,123,1708
38,42,107,1486
39,0,106,1472
39,1,140,1944
39,2,142,1972
39,3,120,1666
39,4,112,1555
39,5,91,1263
39,6,125,1736
39,7,88,1222
39,8,113,1569
39,9,133,1847
39,10,107,1486
39,11,96,1333
39,12,123,1708
39,13,91,1263
39,14,121,1680
39,15,93,1291
39,16,92,1277
39,17,118,1638
