cycle_summary
cycle,duration_s,etr_count,tim2_n_total,n_saved_reported,n_parsed,buf_overwritten
624,39,127,1763
624,40,143,1986
624,41,152,2111
624,42,154,2138
624,43,40,555
624,44,138,1916
624,45,178,2472
624,46,99,1375
624,47,117,1625
624,48,143,1986
624,49,146,2027
624,50,157,2180
624,51,117,1625
624,52,117,1625
624,53,136,1888
624,54,110,1527
624,55,117,1625
624,56,197,2736
624,57,152,2111
624,58,94,1305
624,59,140,1944
624,60,107,1486
624,61,116,1611
624,62,123,1708
624,63,136,1888
624,64,139,1930
624,65,116,1611
624,66,177,2458
624,67,136,1888
624,68,178,2472
624,69,135,1875
624,70,119,1652
624,71,184,2555
624,72,163,2263
624,73,119,1652
624,74,125,1736
624,75,130,1805
624,76,149,2069
624,77,138,1916
624,78,168,2333
624,79,124,1722
624,80,192,2666
624,81,115,1597
624,82,126,1750
624,83,138,1916
624,84,90,1250
625,0,153,2125
625,1,137,1902
625,2,131,1819
625,3,128,1777
625,4,132,1833
625,5,157,2180
625,6,124,1722
625,7,123,1708
625,8,162,2250
625,9,98,1361
625,10,90,1250
625,11,140,1944
625,12,109,1513
625,13,127,1763
625,14,170,2361
625,15,137,1902
625,16,104,1444
625,17,143,1986
625,18,135,1875
625,19,112,1555
625,20,160,2222
625,21,117,1625
625,22,194,2694
625,23,143,1986
625,24,143,1986
625,25,143,1986
625,26,110,1527
625,27,145,2013
625,28,128,1777
625,29,141,1958
625,30,141,1958
625,31,150,2083
625,32,150,2083
625,33,111,1541
625,34,118,1638
625,35,158,2194
625,36,93,1291
625,37,102,1416
625,38,137,1902
625,39,112,1555
625,40,192,2666
625,41,125,1736
625,42,195,2708
625,43,174,2416
625,44,134,1861
625,45,125,1736
625,46,100,1388
625,47,138,1916
625,48,136,1888
625,49,114,1583
625,50,146,2027
625,51,143,1986
625,52,119,1652
625,53,136,1888
625,54,121,1680
625,55,114,1583
625,56,163,2263
625,57,133,1847
625,58,153,2125
625,59,112,1555
625,60,125,1736
625,61,134,1861
625,62,180,2500
625,63,105,1458
625,64,156,2166
625,65,139,1930
625,66,134,1861
625,67,183,2541
625,68,148,2055
625,69,105,1458
625,70,125,1736
625,71,137,1902
625,72,123,1708
625,73,90,1250
625,74,164,2277
625,75,136,1888
625,76,108,1500
625,77,170,2361
625,78,127,1763
625,79,136,1888
625,80,108,1500
625,81,82,1138
625,82,133,1847
625,83,140,1944
625,84,110,1527
625,85,160,2222
625,86,121,1680
625,87,123,1708
625,88,127,1763
625,89,120,1666
625,90,154,2138
625,91,163,2263
625,92,135,1875
625,93,106,1472
625,94,136,1888
625,95,124,1722
625,96,136,1888
625,97,118,1638
625,98,136,1888
625,99,118,1638
625,100,148,2055
625,101,111,1541
625,102,116,1611
626,0,169,2347
626,1,153,2125
626,2,139,1930
626,3,161,2236
626,4,153,2125
626,5,173,2402
626,6,173,2402
626,7,109,1513
626,8,118,1638
626,9,121,1680
626,10,90,1250
626,11,180,2500
626,12,122,1694
626,13,131,1819
626,14,137,1902
626,15,115,1597
626,16,168,2333
626,17,146,2027
626,18,204,2833
626,19,194,2694
626,20,95,1319
626,21,198,2750
626,22,189,2625
626,23,131,1819
626,24,168,2333
626,25,154,2138
626,26,124,1722
626,27,128,1777
626,28,106,1472
626,29,118,1638
626,30,107,1486
626,31,140,1944
626,32,109,1513
626,33,112,1555
626,34,150,2083
626,35,120,1666
626,36,125,1736
626,37,96,1333
626,38,122,1694
626,39,143,1986
626,40,113,1569
626,41,103,1430
626,42,112,1555
626,43,169,2347
626,44,114,1583
626,45,137,1902
626,46,169,2347
626,47,112,1555
626,48,135,1875
626,49,152,2111
626,50,105,1458
626,51,140,1944
626,52,152,2111
626,53,127,1763
626,54,148,2055
626,55,127,1763
626,56,155,2152
626,57,119,1652
626,58,148,2055
626,59,133,1847
626,60,172,2388
626,61,86,1194
626,62,143,1986
626,63,151,2097
626,64,143,1986
626,65,119,1652
626,66,139,1930
626,67,111,1541
626,68,158,2194
626,69,132,1833
626,70,197,2736
626,71,124,1722
626,72,116,1611
626,73,125,1736
626,74,138,1916
626,75,92,1277
626,76,122,1694
626,77,143,1986
626,78,136,1888
626,79,168,2333
626,80,74,1027
626,81,194,2694
626,82,180,2500
626,83,128,1777
626,84,64,888
626,85,123,1708
626,86,164,2277
626,87,187,2597
626,88,110,1527
626,89,119,1652
626,90,124,1722
626,91,111,1541
626,92,136,1888
626,93,98,1361
626,94,100,1388
626,95,103,1430
626,96,130,1805
626,97,124,1722
626,98,118,1638
626,99,134,1861
626,100,159,2208
627,0,135,1875
627,1,114,1583
627,2,156,2166
627,3,110,1527
627,4,187,2597
627,5,186,2583
627,6,195,2708
627,7,196,2722
627,8,112,1555
627,9,129,1791
627,10,149,2069
627,11,152,2111
627,12,146,2027
627,13,144,2000
627,14,147,2041
627,15,148,2055
627,16,135,1875
627,17,123,1708
627,18,172,2388
627,19,129,1791
627,20,128,1777
627,21,184,2555
627,22,106,1472
627,23,133,1847
627,24,119,1652
627,25,177,2458
627,26,123,1708
627,27,107,1486
627,28,129,1791
627,29,176,2444
627,30,113,1569
627,31,138,1916
627,32,172,2388
627,33,105,1458
627,34,143,1986
627,35,130,1805
627,36,107,1486
627,37,197,2736
627,38,103,1430
627,39,134,1861
627,40,84,1166
627,41,151,2097
627,42,121,1680
627,43,184,2555
627,44,134,1861
627,45,124,1722
627,46,103,1430
627,47,123,1708
627,48,124,1722
627,49,137,1902
627,50,103,1430
627,51,108,1500
627,52,173,2402
627,53,160,2222
627,54,90,1250
627,55,184,2555
627,56,156,2166
627,57,120,1666
627,58,133,1847
627,59,139,1930
627,60,143,1986
627,61,147,2041
627,62,148,2055
627,63,190,2638
627,64,106,1472
627,65,150,2083
627,66,157,2180
627,67,177,2458
627,68,113,1569
627,69,182,2527
627,70,120,1666
627,71,113,1569
627,72,146,2027
627,73,188,2611
627,74,91,1263
627,75,114,1583
627,76,179,2486
627,77,179,2486
627,78,126,1750
627,79,106,1472
627,80,125,1736
627,81,176,2444
627,82,167,2319
627,83,179,2486
628,0,121,1680
628,1,129,1791
628,2,170,2361
628,3,131,1819
628,4,125,1736
628,5,185,2569
628,6,161,2236
628,7,151,2097
628,8,124,1722
628,9,151,2097
628,10,134,1861
628,11,137,1902
628,12,142,1972
628,13,138,1916
628,14,95,1319
628,15,192,2666
628,16,105,1458
628,17,82,1138
628,18,147,2041
628,19,84,1166
628,20,108,1500
628,21,175,2430
628,22,193,2680
628,23,157,2180
628,24,102,1416
628,25,128,1777
628,26,117,1625
628,27,129,1791
628,28,164,2277
628,29,147,2041
628,30,140,1944
628,31,122,1694
628,32,125,1736
628,33,115,1597
628,34,105,1458
628,35,148,2055
628,36,109,1513
628,37,194,2694
628,38,156,2166
628,39,157,2180
628,40,149,2069
628,41,145,2013
628,42,197,2736
628,43,112,1555
628,44,123,1708
628,45,167,2319
628,46,106,1472
628,47,137,1902
628,48,126,1750
628,49,150,2083
628,50,189,2625
628,51,203,2819
628,52,89,1236
628,53,133,1847
628,54,144,2000
628,55,98,1361
628,56,114,1583
628,57,152,2111
628,58,149,2069
628,59,141,1958
628,60,121,1680
628,61,142,1972
628,62,119,1652
628,63,184,2555
628,64,150,2083
628,65,110,1527
628,66,164,2277
628,67,188,2611
628,68,153,2125
628,69,134,1861
628,70,113,1569
628,71,147,2041
628,72,154,2138
628,73,119,1652
629,0,133,1847
629,1,133,1847
629,2,167,2319
629,3,128,1777
629,4,149,2069
629,5,138,1916
629,6,185,2569
629,7,128,1777
629,8,175,2430
629,9,159,2208
629,10,153,2125
629,11,151,2097
629,12,109,1513
629,13,121,1680
629,14,145,2013
629,15,97,1347
629,16,137,1902
629,17,106,1472
629,18,208,2888
629,19,159,2208
629,20,197,2736
629,21,132,1833
629,22,132,1833
629,23,120,1666
629,24,82,1138
629,25,110,1527
629,26,147,2041
629,27,137,1902
629,28,137,1902
629,29,142,1972
629,30,136,1888
629,31,122,1694
629,32,163,2263
629,33,177,2458
629,34,177,2458
629,35,132,1833
629,36,127,1763
629,37,128,1777
629,38,132,1833
629,39,138,1916
629,40,135,1875
629,41,117,1625
629,42,133,1847
629,43,121,1680
629,44,184,2555
629,45,171,2375
629,46,179,2486
629,47,169,2347
629,48,113,1569
629,49,124,1722
629,50,169,2347
629,51,178,2472
629,52,151,2097
629,53,152,2111
629,54,118,1638
629,55,149,2069
629,56,116,1611
629,57,145,2013
629,58,154,2138
629,59,113,1569
629,60,150,2083
629,61,161,2236
629,62,173,2402
629,63,115,1597
629,64,106,1472
629,65,171,2375
629,66,155,2152
629,67,172,2388
629,68,80,1111
629,69,101,1402
629,70,138,1916
629,71,140,1944
629,72,168,2333
630,0,146,2027
630,1,147,2041
630,2,145,2013
630,3,155,2152
630,4,130,1805
630,5,148,2055
630,6,96,1333
630,7,131,1819
630,8,167,2319
630,9,121,1680
630,10,177,2458
630,11,153,2125
630,12,91,1263
630,13,134,1861
630,14,154,2138
630,15,206,2861
630,16,177,2458
630,17,205,2847
630,18,123,1708
630,19,204,2833
630,20,147,2041
630,21,91,1263
630,22,138,1916
630,23,132,1833
630,24,148,2055
630,25,187,2597
630,26,167,2319
630,27,139,1930
630,28,133,1847
630,29,138,1916
630,30,129,1791
630,31,92,1277
630,32,134,1861
630,33,147,2041
630,34,208,2888
630,35,176,2444
630,36,128,1777
630,37,105,1458
630,38,129,1791
630,39,133,1847
630,40,148,2055
630,41,149,2069
630,42,106,1472
630,43,91,1263
630,44,114,1583
630,45,104,1444
630,46,159,2208
630,47,143,1986
630,48,182,2527
630,49,136,1888
630,50,127,1763
630,51,145,2013
630,52,137,1902
630,53,138,1916
630,54,139,1930
630,55,135,1875
630,56,91,1263
630,57,130,1805
630,58,140,1944
630,59,138,1916
630,60,147,2041
630,61,173,2402
630,62,135,1875
630,63,169,2347
630,64,187,2597
630,65,147,2041
630,66,121,1680
630,67,112,1555
630,68,113,1569
630,69,107,1486
630,70,76,1055
630,71,159,2208
630,72,156,2166
630,73,179,2486
630,74,137,1902
630,75,149,2069
630,76,171,2375
630,77,107,1486
630,78,107,1486
630,79,110,1527
630,80,144,2000
630,81,187,2597
630,82,120,1666
630,83,144,2000
630,84,123,1708
630,85,154,2138
630,86,182,2527
630,87,135,1875
630,88,129,1791
630,89,139,1930
630,90,141,1958
630,91,105,1458
630,92,194,2694
630,93,115,1597
631,0,113,1569
631,1,135,1875
631,2,174,2416
631,3,144,2000
631,4,161,2236
631,5,127,1763
631,6,105,1458
631,7,129,1791
631,8,128,1777
631,9,145,2013
631,10,163,2263
631,11,110,1527
631,12,186,2583
631,13,103,1430
631,14,117,1625
631,15,145,2013
631,16,73,1013
631,17,133,1847
631,18,139,1930
631,19,192,2666
631,20,136,1888
631,21,107,1486
631,22,199,2763
631,23,124,1722
631,24,104,1444
631,25,94,1305
631,26,142,1972
631,27,37,513
631,28,160,2222
631,29,87,1208
631,30,115,1597
631,31,140,1944
631,32,119,1652
631,33,125,1736
631,34,143,1986
631,35,170,2361
631,36,119,1652
631,37,113,1569
631,38,161,2236
631,39,121,1680
631,40,141,1958
631,41,142,1972
631,42,150,2083
631,43,205,2847
631,44,139,1930
631,45,169,2347
631,46,135,1875
631,47,138,1916
631,48,159,2208
631,49,176,2444
631,50,162,2250
631,51,131,1819
631,52,104,1444
631,53,115,1597
631,54,166,2305
631,55,145,2013
631,56,132,1833
631,57,128,1777
631,58,154,2138
631,59,130,1805
631,60,159,2208
631,61,134,1861
631,62,148,2055
631,63,130,1805
631,64,120,1666
631,65,180,2500
631,66,127,1763
631,67,99,1375
631,68,179,2486
631,69,204,2833
632,0,111,1541
632,1,201,2791
632,2,113,1569
632,3,134,1861
632,4,129,1791
632,5,117,1625
632,6,155,2152
632,7,179,2486
632,8,157,2180
632,9,128,1777
632,10,157,2180
632,11,167,2319
632,12,131,1819
632,13,151,2097
632,14,144,2000
632,15,130,1805
632,16,140,1944
632,17,145,2013
632,18,123,1708
632,19,189,2625
632,20,175,2430
632,21,157,2180
632,22,140,1944
632,23,131,1819
632,24,126,1750
632,25,189,2625
632,26,122,1694
632,27,108,1500
632,28,158,2194
632,29,142,1972
632,30,176,2444
632,31,105,1458
632,32,163,2263
632,33,143,1986
632,34,181,2513
632,35,163,2263
632,36,151,2097
632,37,170,2361
632,38,128,1777
632,39,225,3125
632,40,168,2333
632,41,131,1819
632,42,122,1694
632,43,115,1597
632,44,170,2361
632,45,89,1236
632,46,101,1402
632,47,114,1583
632,48,163,2263
632,49,104,1444
632,50,118,1638
632,51,119,1652
632,52,125,1736
632,53,120,1666
632,54,124,1722
632,55,120,1666
632,56,145,2013
632,57,200,2777
632,58,115,1597
632,59,125,1736
632,60,142,1972
632,61,147,2041
632,62,131,1819
632,63,129,1791
632,64,178,2472
632,65,117,1625
632,66,103,1430
632,67,121,1680
632,68,137,1902
632,69,177,2458
632,70,130,1805
632,71,114,1583
632,72,110,1527
632,73,119,1652
632,74,127,1763
632,75,120,1666
632,76,118,1638
632,77,112,1555
632,78,134,1861
632,79,115,1597
632,80,128,1777
632,81,131,1819
633,0,193,2680
633,1,161,2236
633,2,180,2500
633,3,105,1458
633,4,138,1916
633,5,89,1236
633,6,141,1958
633,7,161,2236
633,8,160,2222
633,9,139,1930
633,10,141,1958
633,11,88,1222
633,12,148,2055
633,13,98,1361
633,14,127,1763
633,15,135,1875
633,16,123,1708
633,17,142,1972
633,18,175,2430
633,19,103,1430
633,20,169,2347
633,21,156,2166
633,22,144,2000
633,23,147,2041
633,24,139,1930
633,25,164,2277
633,26,131,1819
633,27,138,1916
633,28,95,1319
633,29,124,1722
633,30,166,2305
633,31,143,1986
633,32,140,1944
633,33,126,1750
633,34,149,2069
633,35,122,1694
633,36,107,1486
633,37,122,1694
633,38,144,2000
633,39,99,1375
633,40,140,1944
633,41,149,2069
633,42,145,2013
633,43,143,1986
633,44,132,1833
633,45,152,2111
633,46,124,1722
633,47,125,1736
633,48,112,1555
633,49,125,1736
633,50,170,2361
633,51,169,2347
633,52,146,2027
633,53,178,2472
633,54,149,2069
633,55,150,2083
633,56,121,1680
633,57,106,1472
633,58,130,1805
633,59,124,1722
633,60,137,1902
633,61,222,3083
633,62,137,1902
633,63,158,2194
633,64,137,1902
633,65,114,1583
633,66,181,2513
633,67,143,1986
633,68,136,1888
633,69,128,1777
633,70,114,1583
633,71,170,2361
633,72,155,2152
633,73,134,1861
634,0,103,1430
634,1,116,1611
634,2,110,1527
634,3,111,1541
634,4,131,1819
634,5,92,1277
634,6,129,1791
634,7,91,1263
634,8,129,1791
634,9,122,1694
634,10,176,2444
634,11,134,1861
634,12,167,2319
634,13,161,2236
634,14,111,1541
634,15,132,1833
634,16,132,1833
634,17,149,2069
634,18,146,2027
634,19,132,1833
634,20,130,1805
634,21,138,1916
634,22,171,2375
634,23,126,1750
634,24,156,2166
634,25,123,1708
634,26,127,1763
634,27,136,1888
634,28,163,2263
634,29,149,2069
634,30,133,1847
634,31,96,1333
634,32,181,2513
634,33,142,1972
634,34,106,1472
634,35,186,2583
634,36,133,1847
634,37,102,1416
634,38,119,1652
634,39,162,2250
634,40,121,1680
634,41,129,1791
634,42,194,2694
634,43,136,1888
634,44,168,2333
634,45,139,1930
634,46,143,1986
634,47,203,2819
634,48,161,2236
634,49,117,1625
634,50,158,2194
634,51,130,1805
634,52,114,1583
634,53,142,1972
634,54,140,1944
634,55,135,1875
634,56,126,1750
634,57,131,1819
634,58,182,2527
634,59,148,2055
634,60,169,2347
634,61,188,2611
634,62,134,1861
634,63,188,2611
634,64,153,2125
635,0,170,2361
635,1,141,1958
635,2,140,1944
635,3,199,2763
635,4,106,1472
635,5,123,1708
635,6,106,1472
635,7,135,1875
635,8,103,1430
635,9,188,2611
635,10,156,2166
635,11,95,1319
635,12,155,2152
635,13,104,1444
635,14,153,2125
635,15,135,1875
635,16,96,1333
635,17,120,1666
635,18,157,2180
635,19,150,2083
635,20,142,1972
635,21,177,2458
635,22,140,1944
635,23,180,2500
635,24,123,1708
635,25,124,1722
635,26,109,1513
635,27,107,1486
635,28,96,1333
635,29,88,1222
635,30,110,1527
635,31,135,1875
635,32,132,1833
635,33,117,1625
635,34,113,1569
635,35,112,1555
635,36,173,2402
635,37,145,2013
635,38,127,1763
635,39,152,2111
635,40,124,1722
635,41,113,1569
635,42,128,1777
635,43,139,1930
635,44,153,2125
635,45,113,1569
635,46,133,1847
635,47,121,1680
635,48,137,1902
635,49,144,2000
635,50,132,1833
635,51,125,1736
635,52,155,2152
635,53,130,1805
635,54,189,2625
635,55,137,1902
635,56,123,1708
635,57,166,2305
635,58,147,2041
635,59,127,1763
635,60,120,1666
635,61,159,2208
635,62,124,1722
635,63,143,1986
635,64,248,3444
635,65,166,2305
635,66,120,1666
635,67,140,1944
635,68,92,1277
635,69,125,1736
635,70,114,1583
635,71,126,1750
635,72,140,1944
635,73,125,1736
635,74,125,1736
635,75,135,1875
635,76,114,1583
635,77,137,1902
635,78,110,1527
635,79,107,1486
635,80,128,1777
635,81,161,2236
635,82,142,1972
635,83,115,1597
635,84,134,1861
635,85,128,1777
635,86,138,1916
635,87,175,2430
635,88,123,1708
635,89,96,1333
635,90,188,2611
635,91,127,1763
635,92,142,1972
635,93,195,2708
635,94,104,1444
635,95,94,1305
635,96,85,1180
635,97,154,2138
635,98,119,1652
635,99,108,1500
636,0,146,2027
636,1,131,1819
636,2,85,1180
636,3,118,1638
636,4,181,2513
636,5,165,2291
636,6,177,2458
636,7,133,1847
636,8,136,1888
636,9,112,1555
636,10,183,2541
636,11,190,2638
636,12,149,2069
636,13,126,1750
636,14,141,1958
636,15,100,1388
636,16,112,1555
636,17,144,2000
636,18,93,1291
636,19,161,2236
636,20,133,1847
636,21,128,1777
636,22,159,2208
636,23,115,1597
636,24,109,1513
636,25,138,1916
636,26,134,1861
636,27,143,1986
636,28,103,1430
636,29,141,1958
636,30,124,1722
636,31,109,1513
636,32,147,2041
636,33,129,1791
636,34,127,1763
636,35,146,2027
636,36,130,1805
636,37,135,1875
636,38,115,1597
636,39,133,1847
636,40,133,1847
636,41,137,1902
636,42,150,2083
636,43,157,2180
636,44,147,2041
636,45,158,2194
636,46,115,1597
636,47,163,2263
636,48,167,2319
636,49,102,1416
636,50,145,2013
636,51,152,2111
636,52,130,1805
636,53,171,2375
636,54,160,2222
636,55,106,1472
636,56,126,1750
636,57,178,2472
636,58,124,1722
636,59,133,1847
636,60,137,1902
636,61,107,1486
636,62,128,1777
636,63,125,1736
636,64,124,1722
636,65,199,2763
636,66,72,1000
636,67,136,1888
636,68,130,1805
636,69,119,1652
636,70,151,2097
636,71,125,1736
636,72,156,2166
636,73,110,1527
636,74,136,1888
636,75,167,2319
636,76,136,1888
637,0,138,1916
637,1,115,1597
637,2,167,2319
637,3,182,2527
637,4,102,1416
637,5,135,1875
637,6,183,2541
637,7,134,1861
637,8,151,2097
637,9,86,1194
637,10,123,1708
637,11,136,1888
637,12,145,2013
637,13,85,1180
637,14,131,1819
637,15,157,2180
637,16,175,2430
637,17,102,1416
637,18,169,2347
637,19,153,2125
637,20,105,1458
637,21,155,2152
637,22,132,1833
637,23,120,1666
637,24,127,1763
637,25,132,1833
637,26,135,1875
637,27,201,2791
637,28,147,2041
637,29,147,2041
637,30,161,2236
637,31,195,2708
637,32,194,2694
637,33,147,2041
637,34,147,2041
637,35,177,2458
637,36,124,1722
637,37,98,1361
637,38,133,1847
637,39,127,1763
637,40,160,2222
637,41,163,2263
637,42,156,2166
637,43,163,2263
637,44,102,1416
637,45,116,1611
637,46,150,2083
637,47,206,2861
637,48,139,1930
637,49,174,2416
637,50,104,1444
637,51,77,1069
637,52,138,1916
637,53,196,2722
637,54,202,2805
637,55,198,2750
637,56,121,1680
637,57,123,1708
637,58,163,2263
637,59,144,2000
637,60,126,1750
637,61,125,1736
637,62,142,1972
637,63,115,1597
637,64,130,1805
637,65,174,2416
637,66,106,1472
637,67,120,1666
637,68,178,2472
637,69,139,1930
637,70,137,1902
637,71,159,2208
637,72,92,1277
637,73,154,2138
637,74,132,1833
637,75,134,1861
637,76,145,2013
637,77,154,2138
637,78,158,2194
637,79,184,2555
637,80,146,2027
637,81,113,1569
637,82,138,1916
637,83,115,1597
637,84,164,2277
637,85,108,1500
637,86,174,2416
637,87,123,1708
637,88,171,2375
637,89,92,1277
637,90,163,2263
637,91,165,2291
637,92,191,2652
637,93,159,2208
637,94,151,2097
638,0,140,1944
638,1,131,1819
638,2,156,2166
638,3,147,2041
638,4,154,2138
638,5,124,1722
638,6,129,1791
638,7,139,1930
638,8,144,2000
638,9,101,1402
638,10,128,1777
638,11,184,2555
638,12,174,2416
638,13,155,2152
638,14,135,1875
638,15,124,1722
638,16,176,2444
638,17,191,2652
638,18,144,2000
638,19,131,1819
638,20,107,1486
638,21,128,1777
638,22,104,1444
638,23,124,1722
638,24,114,1583
638,25,155,2152
638,26,131,1819
638,27,126,1750
638,28,123,1708
638,29,157,2180
638,30,96,1333
638,31,168,2333
638,32,139,1930
638,33,124,1722
638,34,153,2125
638,35,99,1375
638,36,154,2138
638,37,153,2125
638,38,159,2208
638,39,145,2013
638,40,141,1958
638,41,129,1791
638,42,146,2027
638,43,150,2083
638,44,123,1708
638,45,127,1763
638,46,132,1833
638,47,126,1750
638,48,146,2027
638,49,137,1902
638,50,169,2347
638,51,113,1569
638,52,168,2333
638,53,168,2333
638,54,140,1944
638,55,168,2333
638,56,189,2625
638,57,129,1791
638,58,196,2722
638,59,147,2041
638,60,99,1375
638,61,133,1847
638,62,140,1944
638,63,137,1902
638,64,118,1638
638,65,119,1652
638,66,165,2291
638,67,142,1972
638,68,119,1652
638,69,87,1208
638,70,192,2666
638,71,166,2305
638,72,155,2152
638,73,127,1763
638,74,141,1958
638,75,152,2111
638,76,90,1250
638,77,58,805
639,0,127,1763
639,1,122,1694
639,2,100,1388
639,3,193,2680
639,4,155,2152
639,5,144,2000
639,6,103,1430
639,7,183,2541
639,8,144,2000
639,9,150,2083
639,10,141,1958
639,11,101,1402
639,12,187,2597
639,13,169,2347
639,14,112,1555
639,15,139,1930
639,16,133,1847
639,17,168,2333
639,18,123,1708
639,19,128,1777
639,20,187,2597
639,21,184,2555
639,22,118,1638
639,23,178,2472
639,24,92,1277
639,25,114,1583
639,26,105,1458
639,27,117,1625
639,28,150,2083
639,29,144,2000
639,30,145,2013
639,31,137,1902
639,32,127,1763
639,33,123,1708
639,34,76,1055
639,35,131,1819
639,36,125,1736
639,37,137,1902
639,38,145,2013
639,39,150,2083
639,40,134,1861
639,41,106,1472
639,42,131,1819
639,43,93,1291
639,44,143,1986
639,45,142,1972
639,46,195,2708
639,47,196,2722
639,48,153,2125
639,49,133,1847
639,50,173,2402
639,51,104,1444
639,52,123,1708
639,53,132,1833
639,54,124,1722
639,55,120,1666
639,56,118,1638
639,57,197,2736
639,58,149,2069
639,59,130,1805
639,60,96,1333
639,61,161,2236
639,62,150,2083
639,63,110,1527
639,64,120,1666
639,65,151,2097
639,66,125,1736
639,67,157,2180
639,68,112,1555
639,69,129,1791
639,70,130,1805
639,71,126,1750
639,72,145,2013
639,73,147,2041
639,74,140,1944
639,75,97,1347
639,76,91,1263
639,77,150,2083
639,78,101,1402
639,79,110,1527
639,80,96,1333
639,81,130,1805
639,82,110,1527
639,83,175,2430
639,84,142,1972
639,85,180,2500
639,86,142,1972
639,87,191,2652
639,88,127,1763
639,89,139,1930
639,90,122,1694
639,91,127,1763
639,92,95,1319
639,93,115,1597
639,94,127,1763
639,95,128,1777
639,96,168,2333
639,97,137,1902
639,98,142,1972
639,99,162,2250
640,0,159,2208
640,1,173,2402
640,2,161,2236
640,3,131,1819
640,4,110,1527
640,5,91,1263
640,6,125,1736
640,7,96,1333
640,8,124,1722
640,9,144,2000
640,10,120,1666
640,11,156,2166
640,12,131,1819
640,13,184,2555
640,14,159,2208
640,15,171,2375
640,16,141,1958
640,17,172,2388
640,18,157,2180
640,19,178,2472
640,20,201,2791
640,21,148,2055
640,22,191,2652
640,23,177,2458
640,24,117,1625
640,25,140,1944
640,26,110,1527
640,27,115,1597
640,28,127,1763
640,29,116,1611
640,30,158,2194
640,31,134,1861
640,32,139,1930
640,33,91,1263
640,34,149,2069
640,35,117,1625
640,36,138,1916
640,37,181,2513
640,38,85,1180
640,39,150,2083
640,40,136,1888
640,41,132,1833
640,42,122,1694
640,43,149,2069
640,44,124,1722
640,45,128,1777
640,46,91,1263
640,47,130,1805
640,48,132,1833
640,49,156,2166
640,50,197,2736
640,51,165,2291
640,52,143,1986
640,53,195,2708
640,54,139,1930
640,55,134,1861
640,56,151,2097
640,57,119,1652
640,58,140,1944
640,59,149,2069
640,60,132,1833
640,61,140,1944
640,62,183,2541
640,63,111,1541
640,64,74,1027
640,65,113,1569
640,66,108,1500
640,67,130,1805
640,68,177,2458
640,69,117,1625
640,70,169,2347
640,71,176,2444
640,72,143,1986
640,73,139,1930
640,74,149,2069
640,75,121,1680
640,76,110,1527
640,77,139,1930
640,78,161,2236
640,79,135,1875
640,80,95,1319
640,81,135,1875
640,82,100,1388
640,83,126,1750
640,84,131,1819
640,85,123,1708
640,86,124,1722
640,87,116,1611
640,88,118,1638
640,89,134,1861
640,90,146,2027
640,91,73,1013
640,92,155,2152
640,93,144,2000
640,94,133,1847
641,0,127,1763
641,1,123,1708
641,2,183,2541
641,3,123,1708
641,4,118,1638
641,5,185,2569
641,6,144,2000
641,7,143,1986
641,8,185,2569
641,9,141,1958
641,10,136,1888
641,11,31,430
641,12,139,1930
641,13,116,1611
641,14,126,1750
641,15,165,2291
641,16,194,2694
641,17,130,1805
641,18,92,1277
641,19,101,1402
641,20,165,2291
641,21,132,1833
641,22,142,1972
641,23,117,1625
641,24,142,1972
641,25,159,2208
641,26,162,2250
641,27,98,1361
641,28,118,1638
641,29,114,1583
641,30,133,1847
641,31,164,2277
641,32,137,1902
641,33,186,2583
641,34,103,1430
641,35,118,1638
641,36,163,2263
641,37,120,1666
641,38,129,1791
641,39,151,2097
641,40,126,1750
641,41,138,1916
641,42,171,2375
641,43,197,2736
641,44,122,1694
641,45,78,1083
641,46,164,2277
641,47,111,1541
641,48,122,1694
641,49,139,1930
641,50,94,1305
641,51,153,2125
641,52,133,1847
641,53,169,2347
641,54,125,1736
641,55,115,1597
641,56,140,1944
641,57,102,1416
641,58,175,2430
641,59,156,2166
641,60,197,2736
641,61,113,1569
641,62,111,1541
641,63,113,1569
641,64,142,1972
641,65,172,2388
641,66,116,1611
641,67,166,2305
641,68,149,2069
641,69,192,2666
641,70,196,2722
641,71,124,1722
641,72,129,1791
641,73,149,2069
641,74,102,1416
641,75,73,1013
641,76,148,2055
641,77,142,1972
641,78,147,2041
641,79,94,1305
641,80,141,1958
641,81,152,2111
641,82,155,2152
641,83,78,1083
642,0,95,1319
642,1,165,2291
642,2,167,2319
642,3,124,1722
642,4,111,1541
642,5,133,1847
642,6,106,1472
642,7,138,1916
642,8,140,1944
642,9,125,1736
642,10,148,2055
642,11,118,1638
642,12,120,1666
642,13,121,1680
642,14,120,1666
642,15,128,1777
642,16,154,2138
642,17,180,2500
642,18,128,1777
642,19,92,1277
642,20,158,2194
642,21,102,1416
642,22,168,2333
642,23,126,1750
642,24,121,1680
642,25,186,2583
642,26,123,1708
642,27,131,1819
642,28,180,2500
642,29,133,1847
642,30,181,2513
642,31,138,1916
642,32,135,1875
642,33,175,2430
642,34,162,2250
642,35,132,1833
642,36,161,2236
642,37,155,2152
642,38,146,2027
642,39,200,2777
642,40,147,2041
642,41,119,1652
642,42,142,1972
642,43,148,2055
642,44,128,1777
642,45,125,1736
642,46,115,1597
642,47,158,2194
642,48,182,2527
642,49,92,1277
642,50,106,1472
642,51,106,1472
642,52,157,2180
642,53,167,2319
642,54,164,2277
