cycle_summary
cycle,duration_s,etr_count,tim2_n_total,n_saved_reported,n_parsed,timclk
176,15,201,2791.0
176,16,153,2125.0
177,0,191,2652.0
177,1,187,2597.0
177,2,153,2125.0
177,3,145,2013.0
177,4,127,1763.0
177,5,141,1958.0
177,6,206,2861.0
177,7,198,2750.0
177,8,134,1861.0
177,9,171,2375.0
177,10,127,1763.0
177,11,202,2805.0
177,12,135,1875.0
177,13,196,2722.0
177,14,201,2791.0
177,15,224,3111.0
177,16,174,2416.0
177,17,147,2041.0
177,18,189,2625.0
177,19,165,2291.0
177,20,146,2027.0
177,21,192,2666.0
178,0,157,2180.0
178,1,169,2347.0
178,2,166,2305.0
178,3,176,2444.0
178,4,204,2833.0
178,5,122,1694.0
178,6,202,2805.0
178,7,192,2666.0
178,8,194,2694.0
178,9,148,2055.0
178,10,181,2513.0
178,11,191,2652.0
178,12,118,1638.0
178,13,201,2791.0
178,14,210,2916.0
178,15,144,2000.0
178,16,140,1944.0
178,17,163,2263.0
178,18,138,1916.0
178,19,200,2777.0
178,20,200,2777.0
179,0,184,2555.0
179,1,147,2041.0
179,2,200,2777.0
179,3,208,2888.0
179,4,191,2652.0
179,5,143,1986.0
179,6,190,2638.0
179,7,130,1805.0
179,8,148,2055.0
179,9,192,2666.0
179,10,132,1833.0
179,11,169,2347.0
179,12,201,2791.0
179,13,191,2652.0
179,14,165,2291.0
179,15,200,2777.0
179,16,206,2861.0
179,17,129,1791.0
179,18,195,2708.0
179,19,203,2819.0
180,0,205,2847.0
180,1,197,2736.0
180,2,184,2555.0
180,3,213,2958.0
180,4,149,2069.0
180,5,157,2180.0
180,6,158,2194.0
180,7,201,2791.0
180,8,192,2666.0
180,9,137,1902.0
180,10,162,2250.0
180,11,206,2861.0
180,12,199,2763.0
180,13,141,1958.0
180,14,166,2305.0
180,15,161,2236.0
180,16,199,2763.0
180,17,149,2069.0
180,18,195,2708.0
180,19,196,2722.0
180,20,162,2250.0
181,0,204,2833.0
181,1,164,2277.0
181,2,183,2541.0
181,3,192,2666.0
181,4,137,1902.0
181,5,205,2847.0
181,6,203,2819.0
181,7,138,1916.0
181,8,183,2541.0
181,9,154,2138.0
181,10,203,2819.0
181,11,188,2611.0
181,12,136,1888.0
181,13,178,2472.0
181,14,193,2680.0
181,15,170,2361.0
181,16,192,2666.0
181,17,201,2791.0
181,18,154,2138.0
182,0,181,2513.0
182,1,191,2652.0
182,2,200,2777.0
182,3,142,1972.0
182,4,130,1805.0
182,5,184,2555.0
182,6,204,2833.0
182,7,205,2847.0
182,8,179,2486.0
182,9,188,2611.0
182,10,150,2083.0
182,11,132,1833.0
182,12,192,2666.0
182,13,185,2569.0
182,14,163,2263.0
182,15,209,2902.0
182,16,195,2708.0
182,17,173,2402.0
182,18,185,2569.0
183,0,136,1888.0
183,1,179,2486.0
183,2,195,2708.0
183,3,204,2833.0
183,4,152,2111.0
183,5,209,2902.0
183,6,187,2597.0
183,7,178,2472.0
183,8,195,2708.0
183,9,203,2819.0
183,10,189,2625.0
183,11,191,2652.0
183,12,175,2430.0
183,13,149,2069.0
183,14,200,2777.0
183,15,205,2847.0
183,16,200,2777.0
183,17,190,2638.0
183,18,134,1861.0
183,19,136,1888.0
183,20,132,1833.0
184,0,109,1513.0
184,1,174,2416.0
184,2,164,2277.0
184,3,193,2680.0
184,4,202,2805.0
184,5,190,2638.0
184,6,142,1972.0
184,7,207,2875.0
184,8,151,2097.0
184,9,182,2527.0
184,10,188,2611.0
184,11,203,2819.0
184,12,128,1777.0
184,13,184,2555.0
184,14,202,2805.0
184,15,185,2569.0
184,16,185,2569.0
184,17,207,2875.0
184,18,182,2527.0
185,0,197,2736.0
185,1,149,2069.0
185,2,137,1902.0
185,3,188,2611.0
185,4,128,1777.0
185,5,128,1777.0
185,6,103,1430.0
185,7,202,2805.0
185,8,211,2930.0
185,9,202,2805.0
185,10,201,2791.0
185,11,193,2680.0
185,12,194,2694.0
185,13,203,2819.0
185,14,187,2597.0
185,15,207,2875.0
186,0,209,2902.0
186,1,170,2361.0
186,2,198,2750.0
186,3,197,2736.0
186,4,187,2597.0
186,5,141,1958.0
186,6,198,2750.0
186,7,171,2375.0
186,8,148,2055.0
186,9,201,2791.0
186,10,183,2541.0
186,11,204,2833.0
186,12,187,2597.0
186,13,179,2486.0
186,14,186,2583.0
186,15,150,2083.0
186,16,149,2069.0
186,17,187,2597.0
186,18,146,2027.0
186,19,202,2805.0
186,20,193,2680.0
187,0,144,2000.0
187,1,181,2513.0
187,2,187,2597.0
187,3,173,2402.0
187,4,178,2472.0
187,5,199,2763.0
187,6,142,1972.0
187,7,196,2722.0
187,8,203,2819.0
187,9,200,2777.0
187,10,164,2277.0
187,11,138,1916.0
187,12,147,2041.0
187,13,202,2805.0
187,14,209,2902.0
187,15,146,2027.0
187,16,195,2708.0
187,17,184,2555.0
188,0,177,2458.0
188,1,196,2722.0
188,2,201,2791.0
188,3,193,2680.0
188,4,189,2625.0
188,5,162,2250.0
188,6,184,2555.0
188,7,194,2694.0
188,8,206,2861.0
188,9,185,2569.0
188,10,196,2722.0
188,11,127,1763.0
188,12,199,2763.0
188,13,192,2666.0
188,14,134,1861.0
188,15,206,2861.0
188,16,133,1847.0
188,17,193,2680.0
188,18,197,2736.0
188,19,195,2708.0
188,20,186,2583.0
189,0,177,2458.0
189,1,167,2319.0
189,2,157,2180.0
189,3,184,2555.0
189,4,188,2611.0
189,5,203,2819.0
189,6,191,2652.0
189,7,161,2236.0
189,8,191,2652.0
189,9,187,2597.0
189,10,206,2861.0
189,11,180,2500.0
189,12,184,2555.0
189,13,164,2277.0
189,14,185,2569.0
189,15,192,2666.0
189,16,139,1930.0
189,17,194,2694.0
189,18,174,2416.0
189,19,139,1930.0
189,20,215,2986.0
190,0,162,2250.0
190,1,193,2680.0
190,2,204,2833.0
190,3,159,2208.0
190,4,142,1972.0
190,5,149,2069.0
190,6,114,1583.0
190,7,200,2777.0
190,8,161,2236.0
190,9,200,2777.0
190,10,187,2597.0
190,11,195,2708.0
190,12,182,2527.0
190,13,161,2236.0
190,14,113,1569.0
190,15,130,1805.0
190,16,210,2916.0
190,17,205,2847.0
190,18,194,2694.0
190,19,156,2166.0
190,20,200,2777.0
190,21,162,2250.0
190,22,189,2625.0
191,0,205,2847.0
191,1,128,1777.0
191,2,177,2458.0
191,3,194,2694.0
191,4,151,2097.0
191,5,157,2180.0
191,6,195,2708.0
191,7,189,2625.0
191,8,196,2722.0
191,9,177,2458.0
191,10,161,2236.0
191,11,204,2833.0
191,12,125,1736.0
191,13,188,2611.0
191,14,133,1847.0
191,15,168,2333.0
191,16,143,1986.0
191,17,196,2722.0
191,18,203,2819.0
192,0,203,2819.0
192,1,186,2583.0
192,2,176,2444.0
192,3,143,1986.0
192,4,192,2666.0
192,5,194,2694.0
192,6,213,2958.0
192,7,158,2194.0
192,8,216,3000.0
192,9,133,1847.0
192,10,197,2736.0
192,11,199,2763.0
192,12,174,2416.0
192,13,192,2666.0
192,14,163,2263.0
192,15,189,2625.0
192,16,190,2638.0
192,17,166,2305.0
192,18,148,2055.0
192,19,189,2625.0
193,0,178,2472.0
193,1,204,2833.0
193,2,150,2083.0
193,3,137,1902.0
193,4,162,2250.0
193,5,138,1916.0
193,6,182,2527.0
193,7,203,2819.0
193,8,181,2513.0
193,9,211,2930.0
193,10,206,2861.0
193,11,188,2611.0
194,0,154,2138.0
194,1,196,2722.0
194,2,180,2500.0
194,3,170,2361.0
194,4,158,2194.0
194,5,202,2805.0
194,6,200,2777.0
194,7,196,2722.0
194,8,189,2625.0
194,9,198,2750.0
194,10,132,1833.0
194,11,166,2305.0
194,12,201,2791.0
194,13,193,2680.0
194,14,148,2055.0
194,15,186,2583.0
194,16,206,2861.0
195,0,169,2347.0
195,1,197,2736.0
195,2,193,2680.0
195,3,185,2569.0
195,4,148,2055.0
195,5,147,2041.0
195,6,173,2402.0
195,7,163,2263.0
195,8,167,2319.0
195,9,164,2277.0
195,10,192,2666.0
195,11,192,2666.0
195,12,198,2750.0
195,13,162,2250.0
195,14,187,2597.0
195,15,125,1736.0
195,16,196,2722.0
195,17,197,2736.0
195,18,190,2638.0
195,19,203,2819.0
196,0,175,2430.0
196,1,180,2500.0
196,2,173,2402.0
196,3,161,2236.0
196,4,192,2666.0
196,5,177,2458.0
196,6,178,2472.0
196,7,215,2986.0
196,8,148,2055.0
196,9,183,2541.0
196,10,199,2763.0
196,11,130,1805.0
196,12,127,1763.0
196,13,150,2083.0
196,14,159,2208.0
196,15,134,1861.0
196,16,176,2444.0
196,17,183,2541.0
196,18,202,2805.0
196,19,179,2486.0
196,20,175,2430.0
196,21,193,2680.0
196,22,210,2916.0
196,23,173,2402.0
196,24,144,2000.0
196,25,136,1888.0
197,0,136,1888.0
197,1,175,2430.0
197,2,199,2763.0
197,3,187,2597.0
197,4,201,2791.0
197,5,195,2708.0
197,6,182,2527.0
197,7,191,2652.0
197,8,148,2055.0
197,9,196,2722.0
197,10,142,1972.0
197,11,199,2763.0
197,12,157,2180.0
197,13,143,1986.0
197,14,135,1875.0
197,15,196,2722.0
197,16,203,2819.0
197,17,212,2944.0
198,0,166,2305.0
198,1,194,2694.0
198,2,181,2513.0
198,3,186,2583.0
198,4,183,2541.0
198,5,206,2861.0
198,6,203,2819.0
198,7,192,2666.0
198,8,199,2763.0
198,9,139,1930.0
198,10,180,2500.0
198,11,195,2708.0
198,12,134,1861.0
198,13,198,2750.0
198,14,192,2666.0
198,15,195,2708.0
198,16,199,2763.0
198,17,131,1819.0
198,18,204,2833.0
199,0,191,2652.0
199,1,205,2847.0
199,2,127,1763.0
199,3,191,2652.0
199,4,139,1930.0
199,5,223,3097.0
199,6,201,2791.0
199,7,145,2013.0
199,8,198,2750.0
199,9,138,1916.0
199,10,138,1916.0
199,11,186,2583.0
199,12,182,2527.0
199,13,193,2680.0
199,14,154,2138.0
199,15,197,2736.0
199,16,190,2638.0
199,17,189,2625.0
199,18,155,2152.0
199,19,188,2611.0
199,20,151,2097.0
200,0,189,2625.0
200,1,200,2777.0
200,2,199,2763.0
200,3,164,2277.0
200,4,209,2902.0
200,5,193,2680.0
200,6,185,2569.0
200,7,186,2583.0
200,8,213,2958.0
200,9,185,2569.0
200,10,185,2569.0
200,11,209,2902.0
200,12,166,2305.0
200,13,191,2652.0
200,14,204,2833.0
200,15,192,2666.0
200,16,191,2652.0
200,17,175,2430.0
200,18,183,2541.0
200,19,168,2333.0
200,20,157,2180.0
200,21,177,2458.0
200,22,147,2041.0
200,23,171,2375.0
200,24,180,2500.0
201,0,147,2041.0
201,1,183,2541.0
201,2,156,2166.0
201,3,189,2625.0
201,4,200,2777.0
201,5,199,2763.0
201,6,199,2763.0
201,7,190,2638.0
201,8,184,2555.0
201,9,185,2569.0
201,10,122,1694.0
201,11,194,2694.0
201,12,159,2208.0
201,13,143,1986.0
201,14,150,2083.0
201,15,160,2222.0
201,16,185,2569.0
201,17,174,2416.0
201,18,196,2722.0
202,0,205,2847.0
202,1,203,2819.0
202,2,201,2791.0
202,3,203,2819.0
202,4,205,2847.0
202,5,201,2791.0
202,6,212,2944.0
202,7,200,2777.0
202,8,195,2708.0
202,9,205,2847.0
202,10,140,1944.0
203,0,200,2777.0
203,1,198,2750.0
203,2,190,2638.0
203,3,200,2777.0
203,4,200,2777.0
203,5,157,2180.0
203,6,157,2180.0
203,7,144,2000.0
203,8,195,2708.0
203,9,201,2791.0
203,10,138,1916.0
203,11,196,2722.0
203,12,196,2722.0
203,13,184,2555.0
203,14,216,3000.0
203,15,128,1777.0
203,16,195,2708.0
204,0,164,2277.0
204,1,175,2430.0
204,2,197,2736.0
204,3,207,2875.0
204,4,141,1958.0
204,5,211,2930.0
204,6,177,2458.0
204,7,155,2152.0
204,8,131,1819.0
204,9,190,2638.0
204,10,191,2652.0
204,11,182,2527.0
204,12,206,2861.0
204,13,139,1930.0
204,14,203,2819.0
204,15,203,2819.0
205,0,170,2361.0
205,1,201,2791.0
205,2,189,2625.0
205,3,141,1958.0
205,4,168,2333.0
205,5,118,1638.0
205,6,190,2638.0
205,7,199,2763.0
205,8,196,2722.0
205,9,195,2708.0
205,10,197,2736.0
205,11,162,2250.0
205,12,145,2013.0
205,13,206,2861.0
205,14,198,2750.0
205,15,199,2763.0
205,16,162,2250.0
205,17,128,1777.0
205,18,152,2111.0
205,19,187,2597.0
205,20,205,2847.0
205,21,176,2444.0
205,22,197,2736.0
206,0,202,2805.0
206,1,148,2055.0
206,2,135,1875.0
206,3,152,2111.0
206,4,186,2583.0
206,5,156,2166.0
206,6,201,2791.0
206,7,168,2333.0
206,8,188,2611.0
206,9,157,2180.0
206,10,213,2958.0
206,11,155,2152.0
206,12,136,1888.0
206,13,187,2597.0
207,0,174,2416.0
207,1,175,2430.0
207,2,212,2944.0
207,3,203,2819.0
207,4,191,2652.0
207,5,174,2416.0
207,6,218,3027.0
207,7,190,2638.0
207,8,172,2388.0
207,9,163,2263.0
207,10,191,2652.0
207,11,173,2402.0
207,12,161,2236.0
207,13,165,2291.0
207,14,185,2569.0
207,15,194,2694.0
207,16,166,2305.0
208,0,195,2708.0
208,1,140,1944.0
208,2,207,2875.0
208,3,162,2250.0
208,4,195,2708.0
208,5,164,2277.0
208,6,185,2569.0
208,7,188,2611.0
208,8,122,1694.0
208,9,201,2791.0
208,10,203,2819.0
208,11,173,2402.0
208,12,118,1638.0
208,13,204,2833.0
208,14,181,2513.0
208,15,210,2916.0
208,16,208,2888.0
208,17,202,2805.0
208,18,200,2777.0
208,19,197,2736.0
208,20,206,2861.0
208,21,193,2680.0
208,22,183,2541.0
209,0,200,2777.0
209,1,178,2472.0
209,2,156,2166.0
209,3,199,2763.0
209,4,184,2555.0
209,5,198,2750.0
209,6,195,2708.0
209,7,128,1777.0
209,8,200,2777.0
209,9,141,1958.0
209,10,200,2777.0
209,11,137,1902.0
209,12,163,2263.0
209,13,158,2194.0
209,14,208,2888.0
209,15,201,2791.0
209,16,192,2666.0
209,17,192,2666.0
210,0,138,1916.0
210,1,206,2861.0
210,2,143,1986.0
210,3,207,2875.0
210,4,187,2597.0
210,5,187,2597.0
210,6,201,2791.0
210,7,201,2791.0
210,8,175,2430.0
210,9,141,1958.0
210,10,137,1902.0
210,11,217,3013.0
210,12,196,2722.0
211,0,175,2430.0
211,1,132,1833.0
211,2,183,2541.0
211,3,172,2388.0
211,4,162,2250.0
211,5,196,2722.0
211,6,153,2125.0
211,7,110,1527.0
211,8,186,2583.0
211,9,176,2444.0
211,10,198,2750.0
211,11,209,2902.0
211,12,174,2416.0
211,13,130,1805.0
211,14,201,2791.0
211,15,199,2763.0
211,16,167,2319.0
212,0,199,2763.0
212,1,194,2694.0
212,2,156,2166.0
212,3,140,1944.0
212,4,127,1763.0
212,5,135,1875.0
212,6,186,2583.0
212,7,197,2736.0
212,8,230,3194.0
212,9,197,2736.0
212,10,164,2277.0
212,11,158,2194.0
212,12,160,2222.0
212,13,211,2930.0
213,0,191,2652.0
213,1,192,2666.0
213,2,211,2930.0
213,3,149,2069.0
213,4,176,2444.0
213,5,160,2222.0
213,6,188,2611.0
213,7,197,2736.0
213,8,143,1986.0
213,9,193,2680.0
213,10,199,2763.0
213,11,191,2652.0
213,12,203,2819.0
213,13,162,2250.0
213,14,201,2791.0
213,15,201,2791.0
213,16,175,2430.0
213,17,188,2611.0
213,18,163,2263.0
213,19,189,2625.0
213,20,239,3319.0
213,21,204,2833.0
213,22,151,2097.0
213,23,165,2291.0
213,24,183,2541.0
213,25,196,2722.0
213,26,168,2333.0
213,27,198,2750.0
213,28,199,2763.0
214,0,204,2833.0
214,1,192,2666.0
214,2,155,2152.0
214,3,205,2847.0
214,4,193,2680.0
214,5,194,2694.0
214,6,181,2513.0
214,7,193,2680.0
214,8,195,2708.0
214,9,177,2458.0
214,10,170,2361.0
214,11,195,2708.0
214,12,186,2583.0
214,13,181,2513.0
214,14,121,1680.0
214,15,205,2847.0
214,16,132,1833.0
214,17,170,2361.0
214,18,140,1944.0
